,order_item_id,order_item_order_id,order_item_product_id,order_item_quantity,order_item_subtotal,order_item_product_price
132728,132729,53109,403,1,129.99,129.99
132729,132730,53109,191,3,299.97,99.99
132730,132731,53110,1073,1,199.99,199.99
132731,132732,53110,1004,1,399.98,399.98
132732,132733,53110,365,3,179.97,59.99
132733,132734,53110,957,1,299.98,299.98
132734,132735,53112,1073,1,199.99,199.99
132735,132736,53112,365,5,299.95,59.99
132736,132737,53112,957,1,299.98,299.98
132737,132738,53112,365,3,179.97,59.99
132738,132739,53112,502,2,100.0,50.0
132739,132740,53113,897,3,74.97,24.99
132740,132741,53113,502,3,150.0,50.0
132741,132742,53113,1014,1,49.98,49.98
132742,132743,53113,276,4,127.96,31.99
132743,132744,53113,1014,5,249.9,49.98
132744,132745,53114,1004,1,399.98,399.98
132745,132746,53114,1014,1,49.98,49.98
132746,132747,53114,502,3,150.0,50.0
132747,132748,53116,1073,1,199.99,199.99
132748,132749,53116,957,1,299.98,299.98
132749,132750,53116,957,1,299.98,299.98
132750,132751,53116,502,1,50.0,50.0
132751,132752,53118,957,1,299.98,299.98
132752,132753,53120,365,1,59.99,59.99
132753,132754,53122,502,5,250.0,50.0
132754,132755,53122,627,2,79.98,39.99
132755,132756,53127,365,5,299.95,59.99
132756,132757,53127,365,2,119.98,59.99
132757,132758,53127,191,1,99.99,99.99
132758,132759,53127,1014,2,99.96,49.98
132759,132760,53128,502,2,100.0,50.0
132760,132761,53128,1073,1,199.99,199.99
132761,132762,53128,403,1,129.99,129.99
132762,132763,53129,191,3,299.97,99.99
132763,132764,53129,957,1,299.98,299.98
132764,132765,53130,567,5,125.0,25.0
132765,132766,53130,1014,1,49.98,49.98
132766,132767,53130,627,1,39.99,39.99
132767,132768,53130,1073,1,199.99,199.99
132768,132769,53130,1004,1,399.98,399.98
132769,132770,53132,403,1,129.99,129.99
132770,132771,53132,1004,1,399.98,399.98
132771,132772,53132,172,1,30.0,30.0
132772,132773,53132,1073,1,199.99,199.99
132773,132774,53134,1014,5,249.9,49.98
132774,132775,53135,502,1,50.0,50.0
132775,132776,53137,365,1,59.99,59.99
132776,132777,53138,627,4,159.96,39.99
132777,132778,53140,957,1,299.98,299.98
132778,132779,53140,957,1,299.98,299.98
132779,132780,53140,1073,1,199.99,199.99
132780,132781,53140,1014,1,49.98,49.98
132781,132782,53141,365,1,59.99,59.99
132782,132783,53141,502,1,50.0,50.0
132783,132784,53141,1014,2,99.96,49.98
132784,132785,53141,502,1,50.0,50.0
132785,132786,53141,403,1,129.99,129.99
132786,132787,53142,1004,1,399.98,399.98
132787,132788,53142,1004,1,399.98,399.98
132788,132789,53142,365,1,59.99,59.99
132789,132790,53143,365,5,299.95,59.99
132790,132791,53143,191,4,399.96,99.99
132791,132792,53143,1073,1,199.99,199.99
132792,132793,53144,403,1,129.99,129.99
132793,132794,53144,1004,1,399.98,399.98
132794,132795,53145,1014,2,99.96,49.98
132795,132796,53145,365,1,59.99,59.99
132796,132797,53145,365,5,299.95,59.99
132797,132798,53145,502,4,200.0,50.0
132798,132799,53146,957,1,299.98,299.98
132799,132800,53146,1004,1,399.98,399.98
132800,132801,53146,1014,4,199.92,49.98
132801,132802,53146,403,1,129.99,129.99
132802,132803,53148,1004,1,399.98,399.98
132803,132804,53150,365,3,179.97,59.99
132804,132805,53152,957,1,299.98,299.98
132805,132806,53154,627,1,39.99,39.99
132806,132807,53154,403,1,129.99,129.99
132807,132808,53154,1004,1,399.98,399.98
132808,132809,53155,1004,1,399.98,399.98
132809,132810,53155,823,2,103.98,51.99
132810,132811,53155,403,1,129.99,129.99
132811,132812,53155,365,3,179.97,59.99
132812,132813,53156,365,2,119.98,59.99
132813,132814,53156,1004,1,399.98,399.98
132814,132815,53156,1014,2,99.96,49.98
132815,132816,53156,1014,2,99.96,49.98
132816,132817,53156,957,1,299.98,299.98
132817,132818,53157,365,5,299.95,59.99
132818,132819,53157,502,1,50.0,50.0
132819,132820,53158,957,1,299.98,299.98
132820,132821,53158,365,5,299.95,59.99
132821,132822,53158,1073,1,199.99,199.99
132822,132823,53158,1014,4,199.92,49.98
132823,132824,53160,403,1,129.99,129.99
132824,132825,53160,403,1,129.99,129.99
132825,132826,53160,627,3,119.97,39.99
132826,132827,53161,502,4,200.0,50.0
132827,132828,53162,502,4,200.0,50.0
132828,132829,53162,403,1,129.99,129.99
132829,132830,53162,365,3,179.97,59.99
132830,132831,53162,775,1,9.99,9.99
132831,132832,53163,1073,1,199.99,199.99
132832,132833,53164,502,4,200.0,50.0
132833,132834,53164,1014,4,199.92,49.98
132834,132835,53165,191,4,399.96,99.99
132835,132836,53165,365,3,179.97,59.99
132836,132837,53165,502,4,200.0,50.0
132837,132838,53165,365,2,119.98,59.99
132838,132839,53166,1004,1,399.98,399.98
132839,132840,53166,627,1,39.99,39.99
132840,132841,53167,828,5,159.95,31.99
132841,132842,53167,957,1,299.98,299.98
132842,132843,53167,828,3,95.97,31.99
132843,132844,53168,365,2,119.98,59.99
132844,132845,53169,502,5,250.0,50.0
132845,132846,53169,1014,1,49.98,49.98
132846,132847,53169,1014,4,199.92,49.98
132847,132848,53170,365,2,119.98,59.99
132848,132849,53170,1014,4,199.92,49.98
132849,132850,53170,502,1,50.0,50.0
132850,132851,53170,191,1,99.99,99.99
132851,132852,53171,1014,2,99.96,49.98
132852,132853,53171,365,3,179.97,59.99
132853,132854,53171,403,1,129.99,129.99
132854,132855,53171,1004,1,399.98,399.98
132855,132856,53172,502,1,50.0,50.0
132856,132857,53172,365,1,59.99,59.99
132857,132858,53172,627,3,119.97,39.99
132858,132859,53172,1004,1,399.98,399.98
132859,132860,53172,502,4,200.0,50.0
132860,132861,53174,627,3,119.97,39.99
132861,132862,53174,1014,1,49.98,49.98
132862,132863,53174,93,3,74.97,24.99
132863,132864,53175,403,1,129.99,129.99
132864,132865,53175,627,3,119.97,39.99
132865,132866,53176,191,5,499.95,99.99
132866,132867,53177,403,1,129.99,129.99
132867,132868,53177,403,1,129.99,129.99
132868,132869,53177,191,3,299.97,99.99
132869,132870,53178,957,1,299.98,299.98
132870,132871,53178,365,3,179.97,59.99
132871,132872,53179,191,4,399.96,99.99
132872,132873,53179,1004,1,399.98,399.98
132873,132874,53180,278,1,44.99,44.99
132874,132875,53180,191,2,199.98,99.99
132875,132876,53181,191,2,199.98,99.99
132876,132877,53182,502,3,150.0,50.0
132877,132878,53182,403,1,129.99,129.99
132878,132879,53182,191,4,399.96,99.99
132879,132880,53182,957,1,299.98,299.98
132880,132881,53183,1004,1,399.98,399.98
132881,132882,53183,1004,1,399.98,399.98
132882,132883,53183,403,1,129.99,129.99
132883,132884,53183,1004,1,399.98,399.98
132884,132885,53183,191,4,399.96,99.99
132885,132886,53184,957,1,299.98,299.98
132886,132887,53184,627,1,39.99,39.99
132887,132888,53184,276,1,31.99,31.99
132888,132889,53184,1004,1,399.98,399.98
132889,132890,53184,1014,3,149.94,49.98
132890,132891,53186,403,1,129.99,129.99
132891,132892,53186,1014,3,149.94,49.98
132892,132893,53186,135,3,66.0,22.0
132893,132894,53186,403,1,129.99,129.99
132894,132895,53186,1073,1,199.99,199.99
132895,132896,53187,191,4,399.96,99.99
132896,132897,53189,365,4,239.96,59.99
132897,132898,53189,191,1,99.99,99.99
132898,132899,53191,365,4,239.96,59.99
132899,132900,53191,191,5,499.95,99.99
132900,132901,53191,1004,1,399.98,399.98
132901,132902,53192,365,5,299.95,59.99
132902,132903,53192,1073,1,199.99,199.99
132903,132904,53193,365,5,299.95,59.99
132904,132905,53193,365,4,239.96,59.99
132905,132906,53193,1014,1,49.98,49.98
132906,132907,53193,191,5,499.95,99.99
132907,132908,53194,502,3,150.0,50.0
132908,132909,53194,1073,1,199.99,199.99
132909,132910,53194,1073,1,199.99,199.99
132910,132911,53194,365,4,239.96,59.99
132911,132912,53195,403,1,129.99,129.99
132912,132913,53195,403,1,129.99,129.99
132913,132914,53195,403,1,129.99,129.99
132914,132915,53195,627,3,119.97,39.99
132915,132916,53196,365,4,239.96,59.99
132916,132917,53196,818,5,239.95,47.99
132917,132918,53196,957,1,299.98,299.98
132918,132919,53196,276,4,127.96,31.99
132919,132920,53197,1004,1,399.98,399.98
132920,132921,53197,403,1,129.99,129.99
132921,132922,53198,403,1,129.99,129.99
132922,132923,53198,642,5,150.0,30.0
132923,132924,53198,365,4,239.96,59.99
132924,132925,53198,1014,4,199.92,49.98
132925,132926,53199,1073,1,199.99,199.99
132926,132927,53200,502,2,100.0,50.0
132927,132928,53200,1014,2,99.96,49.98
132928,132929,53200,1014,2,99.96,49.98
132929,132930,53200,564,3,90.0,30.0
132930,132931,53201,403,1,129.99,129.99
132931,132932,53202,282,5,159.95,31.99
132932,132933,53202,365,4,239.96,59.99
132933,132934,53202,627,4,159.96,39.99
132934,132935,53202,365,5,299.95,59.99
132935,132936,53203,365,5,299.95,59.99
132936,132937,53203,502,1,50.0,50.0
132937,132938,53203,191,2,199.98,99.99
132938,132939,53203,502,1,50.0,50.0
132939,132940,53203,249,3,164.91,54.97
132940,132941,53204,1014,3,149.94,49.98
132941,132942,53204,1014,5,249.9,49.98
132942,132943,53204,403,1,129.99,129.99
132943,132944,53204,957,1,299.98,299.98
132944,132945,53205,1073,1,199.99,199.99
132945,132946,53205,365,1,59.99,59.99
132946,132947,53205,957,1,299.98,299.98
132947,132948,53205,1004,1,399.98,399.98
132948,132949,53206,191,3,299.97,99.99
132949,132950,53206,957,1,299.98,299.98
132950,132951,53207,365,2,119.98,59.99
132951,132952,53207,793,3,44.97,14.99
132952,132953,53207,775,4,39.96,9.99
132953,132954,53209,365,5,299.95,59.99
132954,132955,53209,365,3,179.97,59.99
132955,132956,53210,502,5,250.0,50.0
132956,132957,53210,957,1,299.98,299.98
132957,132958,53210,365,5,299.95,59.99
132958,132959,53210,191,5,499.95,99.99
132959,132960,53211,403,1,129.99,129.99
132960,132961,53211,365,4,239.96,59.99
132961,132962,53212,365,5,299.95,59.99
132962,132963,53213,365,1,59.99,59.99
132963,132964,53213,365,3,179.97,59.99
132964,132965,53214,977,2,59.98,29.99
132965,132966,53214,365,1,59.99,59.99
132966,132967,53214,365,5,299.95,59.99
132967,132968,53214,403,1,129.99,129.99
132968,132969,53215,821,3,155.97,51.99
132969,132970,53215,1014,4,199.92,49.98
132970,132971,53215,403,1,129.99,129.99
132971,132972,53215,1014,3,149.94,49.98
132972,132973,53215,627,2,79.98,39.99
132973,132974,53216,1014,5,249.9,49.98
132974,132975,53216,365,5,299.95,59.99
132975,132976,53217,1004,1,399.98,399.98
132976,132977,53217,1004,1,399.98,399.98
132977,132978,53217,191,2,199.98,99.99
132978,132979,53218,365,5,299.95,59.99
132979,132980,53219,502,4,200.0,50.0
132980,132981,53219,1004,1,399.98,399.98
132981,132982,53219,403,1,129.99,129.99
132982,132983,53220,502,2,100.0,50.0
132983,132984,53220,1014,3,149.94,49.98
132984,132985,53220,502,2,100.0,50.0
132985,132986,53221,1014,3,149.94,49.98
132986,132987,53221,191,1,99.99,99.99
132987,132988,53221,365,5,299.95,59.99
132988,132989,53221,1004,1,399.98,399.98
132989,132990,53223,1004,1,399.98,399.98
132990,132991,53223,403,1,129.99,129.99
132991,132992,53223,1004,1,399.98,399.98
132992,132993,53223,1073,1,199.99,199.99
132993,132994,53223,502,4,200.0,50.0
132994,132995,53224,1073,1,199.99,199.99
132995,132996,53224,1004,1,399.98,399.98
132996,132997,53225,1014,2,99.96,49.98
132997,132998,53225,957,1,299.98,299.98
132998,132999,53225,957,1,299.98,299.98
132999,133000,53226,1014,4,199.92,49.98
133000,133001,53226,403,1,129.99,129.99
133001,133002,53227,825,4,127.96,31.99
133002,133003,53229,191,4,399.96,99.99
133003,133004,53230,365,3,179.97,59.99
133004,133005,53230,502,4,200.0,50.0
133005,133006,53230,804,4,79.96,19.99
133006,133007,53230,1073,1,199.99,199.99
133007,133008,53231,572,2,79.98,39.99
133008,133009,53231,191,1,99.99,99.99
133009,133010,53231,957,1,299.98,299.98
133010,133011,53231,403,1,129.99,129.99
133011,133012,53231,502,2,100.0,50.0
133012,133013,53232,906,3,74.97,24.99
133013,133014,53233,1073,1,199.99,199.99
133014,133015,53233,957,1,299.98,299.98
133015,133016,53233,502,4,200.0,50.0
133016,133017,53233,365,1,59.99,59.99
133017,133018,53233,1004,1,399.98,399.98
133018,133019,53234,1014,3,149.94,49.98
133019,133020,53234,1073,1,199.99,199.99
133020,133021,53234,365,5,299.95,59.99
133021,133022,53234,1073,1,199.99,199.99
133022,133023,53235,403,1,129.99,129.99
133023,133024,53235,957,1,299.98,299.98
133024,133025,53235,365,1,59.99,59.99
133025,133026,53235,627,1,39.99,39.99
133026,133027,53236,403,1,129.99,129.99
133027,133028,53236,1014,3,149.94,49.98
133028,133029,53236,1004,1,399.98,399.98
133029,133030,53236,365,3,179.97,59.99
133030,133031,53236,627,2,79.98,39.99
133031,133032,53237,957,1,299.98,299.98
133032,133033,53237,886,5,124.95,24.99
133033,133034,53237,957,1,299.98,299.98
133034,133035,53238,191,2,199.98,99.99
133035,133036,53239,502,1,50.0,50.0
133036,133037,53239,1073,1,199.99,199.99
133037,133038,53239,1014,2,99.96,49.98
133038,133039,53239,403,1,129.99,129.99
133039,133040,53239,1014,2,99.96,49.98
133040,133041,53240,403,1,129.99,129.99
133041,133042,53240,1004,1,399.98,399.98
133042,133043,53241,957,1,299.98,299.98
133043,133044,53242,365,3,179.97,59.99
133044,133045,53242,365,3,179.97,59.99
133045,133046,53242,1004,1,399.98,399.98
133046,133047,53242,1014,3,149.94,49.98
133047,133048,53243,403,1,129.99,129.99
133048,133049,53243,365,2,119.98,59.99
133049,133050,53243,191,1,99.99,99.99
133050,133051,53243,627,3,119.97,39.99
133051,133052,53244,403,1,129.99,129.99
133052,133053,53244,1014,3,149.94,49.98
133053,133054,53245,365,3,179.97,59.99
133054,133055,53247,627,5,199.95,39.99
133055,133056,53247,1014,2,99.96,49.98
133056,133057,53247,567,5,125.0,25.0
133057,133058,53247,365,5,299.95,59.99
133058,133059,53247,728,4,260.0,65.0
133059,133060,53248,1014,4,199.92,49.98
133060,133061,53248,403,1,129.99,129.99
133061,133062,53248,627,3,119.97,39.99
133062,133063,53248,403,1,129.99,129.99
133063,133064,53249,365,3,179.97,59.99
133064,133065,53249,1004,1,399.98,399.98
133065,133066,53250,365,4,239.96,59.99
133066,133067,53251,1014,5,249.9,49.98
133067,133068,53252,403,1,129.99,129.99
133068,133069,53252,1014,5,249.9,49.98
133069,133070,53252,957,1,299.98,299.98
133070,133071,53253,1073,1,199.99,199.99
133071,133072,53253,1073,1,199.99,199.99
133072,133073,53254,403,1,129.99,129.99
133073,133074,53254,1014,5,249.9,49.98
133074,133075,53255,957,1,299.98,299.98
133075,133076,53255,502,2,100.0,50.0
133076,133077,53255,135,2,44.0,22.0
133077,133078,53255,403,1,129.99,129.99
133078,133079,53256,1004,1,399.98,399.98
133079,133080,53256,565,2,140.0,70.0
133080,133081,53257,365,4,239.96,59.99
133081,133082,53257,1014,2,99.96,49.98
133082,133083,53257,365,3,179.97,59.99
133083,133084,53257,1004,1,399.98,399.98
133084,133085,53258,1014,2,99.96,49.98
133085,133086,53259,822,2,95.98,47.99
133086,133087,53261,365,2,119.98,59.99
133087,133088,53261,502,2,100.0,50.0
133088,133089,53261,365,3,179.97,59.99
133089,133090,53261,564,3,90.0,30.0
133090,133091,53263,627,4,159.96,39.99
133091,133092,53263,502,4,200.0,50.0
133092,133093,53263,191,2,199.98,99.99
133093,133094,53263,365,2,119.98,59.99
133094,133095,53263,502,2,100.0,50.0
133095,133096,53264,1014,2,99.96,49.98
133096,133097,53264,403,1,129.99,129.99
133097,133098,53264,191,3,299.97,99.99
133098,133099,53264,1073,1,199.99,199.99
133099,133100,53264,1073,1,199.99,199.99
133100,133101,53265,1004,1,399.98,399.98
133101,133102,53265,502,5,250.0,50.0
133102,133103,53265,403,1,129.99,129.99
133103,133104,53266,957,1,299.98,299.98
133104,133105,53266,957,1,299.98,299.98
133105,133106,53266,365,4,239.96,59.99
133106,133107,53267,365,5,299.95,59.99
133107,133108,53269,1073,1,199.99,199.99
133108,133109,53270,403,1,129.99,129.99
133109,133110,53270,1073,1,199.99,199.99
133110,133111,53270,1073,1,199.99,199.99
133111,133112,53270,403,1,129.99,129.99
133112,133113,53271,365,5,299.95,59.99
133113,133114,53271,957,1,299.98,299.98
133114,133115,53272,957,1,299.98,299.98
133115,133116,53273,1004,1,399.98,399.98
133116,133117,53273,957,1,299.98,299.98
133117,133118,53274,957,1,299.98,299.98
133118,133119,53274,822,3,143.97,47.99
133119,133120,53275,627,5,199.95,39.99
133120,133121,53275,957,1,299.98,299.98
133121,133122,53276,191,3,299.97,99.99
133122,133123,53276,365,3,179.97,59.99
133123,133124,53276,1004,1,399.98,399.98
133124,133125,53276,627,1,39.99,39.99
133125,133126,53278,1004,1,399.98,399.98
133126,133127,53278,828,1,31.99,31.99
133127,133128,53278,365,3,179.97,59.99
133128,133129,53278,502,1,50.0,50.0
133129,133130,53280,1004,1,399.98,399.98
133130,133131,53281,1073,1,199.99,199.99
133131,133132,53281,627,4,159.96,39.99
133132,133133,53281,627,2,79.98,39.99
133133,133134,53282,893,2,49.98,24.99
133134,133135,53282,1004,1,399.98,399.98
133135,133136,53282,1004,1,399.98,399.98
133136,133137,53282,37,2,69.98,34.99
133137,133138,53283,1073,1,199.99,199.99
133138,133139,53283,403,1,129.99,129.99
133139,133140,53283,403,1,129.99,129.99
133140,133141,53283,502,3,150.0,50.0
133141,133142,53283,191,1,99.99,99.99
133142,133143,53284,502,1,50.0,50.0
133143,133144,53288,502,4,200.0,50.0
133144,133145,53288,1004,1,399.98,399.98
133145,133146,53288,365,1,59.99,59.99
133146,133147,53288,771,1,39.99,39.99
133147,133148,53288,403,1,129.99,129.99
133148,133149,53290,191,5,499.95,99.99
133149,133150,53290,627,5,199.95,39.99
133150,133151,53290,365,2,119.98,59.99
133151,133152,53291,1004,1,399.98,399.98
133152,133153,53291,1073,1,199.99,199.99
133153,133154,53292,403,1,129.99,129.99
133154,133155,53292,365,1,59.99,59.99
133155,133156,53292,1004,1,399.98,399.98
133156,133157,53294,957,1,299.98,299.98
133157,133158,53294,567,4,100.0,25.0
133158,133159,53294,1004,1,399.98,399.98
133159,133160,53294,365,1,59.99,59.99
133160,133161,53295,1004,1,399.98,399.98
133161,133162,53295,403,1,129.99,129.99
133162,133163,53295,642,5,150.0,30.0
133163,133164,53295,502,4,200.0,50.0
133164,133165,53296,365,3,179.97,59.99
133165,133166,53296,1014,2,99.96,49.98
133166,133167,53297,135,2,44.0,22.0
133167,133168,53298,365,3,179.97,59.99
133168,133169,53298,403,1,129.99,129.99
133169,133170,53298,365,1,59.99,59.99
133170,133171,53299,403,1,129.99,129.99
133171,133172,53299,1014,5,249.9,49.98
133172,133173,53301,810,5,99.95,19.99
133173,133174,53301,1004,1,399.98,399.98
133174,133175,53301,191,1,99.99,99.99
133175,133176,53302,1014,2,99.96,49.98
133176,133177,53306,1073,1,199.99,199.99
133177,133178,53306,957,1,299.98,299.98
133178,133179,53306,957,1,299.98,299.98
133179,133180,53306,1014,5,249.9,49.98
133180,133181,53306,1073,1,199.99,199.99
133181,133182,53307,191,2,199.98,99.99
133182,133183,53308,365,1,59.99,59.99
133183,133184,53308,403,1,129.99,129.99
133184,133185,53308,365,5,299.95,59.99
133185,133186,53308,365,4,239.96,59.99
133186,133187,53309,957,1,299.98,299.98
133187,133188,53309,957,1,299.98,299.98
133188,133189,53309,365,1,59.99,59.99
133189,133190,53309,502,3,150.0,50.0
133190,133191,53310,191,5,499.95,99.99
133191,133192,53310,1004,1,399.98,399.98
133192,133193,53310,1004,1,399.98,399.98
133193,133194,53310,957,1,299.98,299.98
133194,133195,53310,926,4,63.96,15.99
133195,133196,53311,1073,1,199.99,199.99
133196,133197,53311,403,1,129.99,129.99
133197,133198,53311,627,5,199.95,39.99
133198,133199,53311,957,1,299.98,299.98
133199,133200,53311,1014,1,49.98,49.98
133200,133201,53312,818,3,143.97,47.99
133201,133202,53312,778,2,49.98,24.99
133202,133203,53312,627,4,159.96,39.99
133203,133204,53312,797,1,17.99,17.99
133204,133205,53313,1004,1,399.98,399.98
133205,133206,53313,1073,1,199.99,199.99
133206,133207,53313,502,2,100.0,50.0
133207,133208,53313,403,1,129.99,129.99
133208,133209,53313,1014,5,249.9,49.98
133209,133210,53315,365,3,179.97,59.99
133210,133211,53317,957,1,299.98,299.98
133211,133212,53317,365,5,299.95,59.99
133212,133213,53317,825,5,159.95,31.99
133213,133214,53317,957,1,299.98,299.98
133214,133215,53318,502,3,150.0,50.0
133215,133216,53318,93,3,74.97,24.99
133216,133217,53318,191,5,499.95,99.99
133217,133218,53318,365,3,179.97,59.99
133218,133219,53319,957,1,299.98,299.98
133219,133220,53319,191,5,499.95,99.99
133220,133221,53319,502,2,100.0,50.0
133221,133222,53319,1004,1,399.98,399.98
133222,133223,53319,502,4,200.0,50.0
133223,133224,53320,273,4,111.96,27.99
133224,133225,53320,502,5,250.0,50.0
133225,133226,53321,502,2,100.0,50.0
133226,133227,53321,1004,1,399.98,399.98
133227,133228,53321,1004,1,399.98,399.98
133228,133229,53321,365,4,239.96,59.99
133229,133230,53321,502,3,150.0,50.0
133230,133231,53322,977,5,149.95,29.99
133231,133232,53322,365,4,239.96,59.99
133232,133233,53322,403,1,129.99,129.99
133233,133234,53323,957,1,299.98,299.98
133234,133235,53324,365,2,119.98,59.99
133235,133236,53324,191,4,399.96,99.99
133236,133237,53324,1014,1,49.98,49.98
133237,133238,53324,1014,1,49.98,49.98
133238,133239,53324,365,5,299.95,59.99
133239,133240,53325,917,1,21.99,21.99
133240,133241,53325,1014,3,149.94,49.98
133241,133242,53325,957,1,299.98,299.98
133242,133243,53327,906,2,49.98,24.99
133243,133244,53328,1014,1,49.98,49.98
133244,133245,53328,1014,3,149.94,49.98
133245,133246,53328,502,5,250.0,50.0
133246,133247,53328,502,1,50.0,50.0
133247,133248,53328,403,1,129.99,129.99
133248,133249,53329,502,4,200.0,50.0
133249,133250,53331,365,3,179.97,59.99
133250,133251,53331,365,5,299.95,59.99
133251,133252,53331,957,1,299.98,299.98
133252,133253,53331,1004,1,399.98,399.98
133253,133254,53332,1014,2,99.96,49.98
133254,133255,53332,1073,1,199.99,199.99
133255,133256,53333,627,4,159.96,39.99
133256,133257,53333,957,1,299.98,299.98
133257,133258,53333,403,1,129.99,129.99
133258,133259,53333,502,5,250.0,50.0
133259,133260,53333,627,5,199.95,39.99
133260,133261,53334,1014,4,199.92,49.98
133261,133262,53334,502,3,150.0,50.0
133262,133263,53334,835,5,159.95,31.99
133263,133264,53335,957,1,299.98,299.98
133264,133265,53336,365,3,179.97,59.99
133265,133266,53336,44,1,59.99,59.99
133266,133267,53337,1004,1,399.98,399.98
133267,133268,53337,1014,4,199.92,49.98
133268,133269,53337,502,3,150.0,50.0
133269,133270,53338,1004,1,399.98,399.98
133270,133271,53338,1014,1,49.98,49.98
133271,133272,53340,627,5,199.95,39.99
133272,133273,53340,502,4,200.0,50.0
133273,133274,53340,502,4,200.0,50.0
133274,133275,53341,403,1,129.99,129.99
133275,133276,53341,191,2,199.98,99.99
133276,133277,53342,1073,1,199.99,199.99
133277,133278,53342,1073,1,199.99,199.99
133278,133279,53343,365,2,119.98,59.99
133279,133280,53344,365,3,179.97,59.99
133280,133281,53344,1073,1,199.99,199.99
133281,133282,53344,365,3,179.97,59.99
133282,133283,53344,957,1,299.98,299.98
133283,133284,53345,403,1,129.99,129.99
133284,133285,53345,1004,1,399.98,399.98
133285,133286,53345,502,3,150.0,50.0
133286,133287,53346,365,3,179.97,59.99
133287,133288,53347,403,1,129.99,129.99
133288,133289,53347,1004,1,399.98,399.98
133289,133290,53347,1014,3,149.94,49.98
133290,133291,53347,365,2,119.98,59.99
133291,133292,53348,365,2,119.98,59.99
133292,133293,53348,957,1,299.98,299.98
133293,133294,53348,365,4,239.96,59.99
133294,133295,53348,191,5,499.95,99.99
133295,133296,53348,957,1,299.98,299.98
133296,133297,53349,365,4,239.96,59.99
133297,133298,53350,1014,5,249.9,49.98
133298,133299,53351,403,1,129.99,129.99
133299,133300,53351,1014,4,199.92,49.98
133300,133301,53351,235,2,69.98,34.99
133301,133302,53352,1073,1,199.99,199.99
133302,133303,53352,502,5,250.0,50.0
133303,133304,53352,502,3,150.0,50.0
133304,133305,53354,365,3,179.97,59.99
133305,133306,53354,1004,1,399.98,399.98
133306,133307,53354,365,5,299.95,59.99
133307,133308,53355,1073,1,199.99,199.99
133308,133309,53355,403,1,129.99,129.99
133309,133310,53356,403,1,129.99,129.99
133310,133311,53356,1073,1,199.99,199.99
133311,133312,53356,191,3,299.97,99.99
133312,133313,53356,502,4,200.0,50.0
133313,133314,53358,1014,4,199.92,49.98
133314,133315,53359,365,1,59.99,59.99
133315,133316,53359,191,1,99.99,99.99
133316,133317,53359,191,4,399.96,99.99
133317,133318,53359,365,1,59.99,59.99
133318,133319,53360,365,1,59.99,59.99
133319,133320,53360,1014,4,199.92,49.98
133320,133321,53360,1004,1,399.98,399.98
133321,133322,53360,403,1,129.99,129.99
133322,133323,53361,1014,1,49.98,49.98
133323,133324,53362,403,1,129.99,129.99
133324,133325,53362,502,1,50.0,50.0
133325,133326,53362,502,1,50.0,50.0
133326,133327,53363,365,3,179.97,59.99
133327,133328,53363,502,3,150.0,50.0
133328,133329,53363,1073,1,199.99,199.99
133329,133330,53364,502,1,50.0,50.0
133330,133331,53364,957,1,299.98,299.98
133331,133332,53364,1073,1,199.99,199.99
133332,133333,53364,37,1,34.99,34.99
133333,133334,53365,365,5,299.95,59.99
133334,133335,53365,792,5,74.95,14.99
133335,133336,53366,235,2,69.98,34.99
133336,133337,53366,1073,1,199.99,199.99
133337,133338,53366,365,2,119.98,59.99
133338,133339,53366,1073,1,199.99,199.99
133339,133340,53366,191,3,299.97,99.99
133340,133341,53367,502,1,50.0,50.0
133341,133342,53369,502,5,250.0,50.0
133342,133343,53369,1073,1,199.99,199.99
133343,133344,53369,1004,1,399.98,399.98
133344,133345,53370,957,1,299.98,299.98
133345,133346,53370,1073,1,199.99,199.99
133346,133347,53371,502,5,250.0,50.0
133347,133348,53371,1004,1,399.98,399.98
133348,133349,53371,957,1,299.98,299.98
133349,133350,53371,1014,3,149.94,49.98
133350,133351,53371,797,2,35.98,17.99
133351,133352,53372,502,1,50.0,50.0
133352,133353,53372,1073,1,199.99,199.99
133353,133354,53372,1014,1,49.98,49.98
133354,133355,53372,1004,1,399.98,399.98
133355,133356,53373,249,3,164.91,54.97
133356,133357,53373,957,1,299.98,299.98
133357,133358,53374,1004,1,399.98,399.98
133358,133359,53374,403,1,129.99,129.99
133359,133360,53375,502,5,250.0,50.0
133360,133361,53375,627,3,119.97,39.99
133361,133362,53375,365,2,119.98,59.99
133362,133363,53375,365,3,179.97,59.99
133363,133364,53375,191,4,399.96,99.99
133364,133365,53376,365,2,119.98,59.99
133365,133366,53377,365,2,119.98,59.99
133366,133367,53377,957,1,299.98,299.98
133367,133368,53378,1073,1,199.99,199.99
133368,133369,53378,365,3,179.97,59.99
133369,133370,53379,502,4,200.0,50.0
133370,133371,53379,1014,3,149.94,49.98
133371,133372,53380,1014,5,249.9,49.98
133372,133373,53380,1073,1,199.99,199.99
133373,133374,53381,365,3,179.97,59.99
133374,133375,53381,93,5,124.95,24.99
133375,133376,53381,1014,3,149.94,49.98
133376,133377,53381,957,1,299.98,299.98
133377,133378,53382,502,4,200.0,50.0
133378,133379,53382,642,1,30.0,30.0
133379,133380,53382,1014,5,249.9,49.98
133380,133381,53382,957,1,299.98,299.98
133381,133382,53383,627,1,39.99,39.99
133382,133383,53384,191,2,199.98,99.99
